"file","line","category","burndownClass","effort","borderline","specifier","mocked","note","verifierNote"
"apps/api/src/inngest/functions/filing-stranded-backfill.test.ts",54,"already-gc1-allow","trivial-requireActual","S",false,"../helpers","getStepDatabase() returns the in-test mockDb; rest of helpers real","Line carries // gc1-allow: pattern-a conversion. requireActual('../helpers') with a single getStepDatabase override. Verified safe: helpers.ts imports createDatabase/closeDatabase from @eduagent/database, which is mocked in this file, so requireActual does not open a real DB. Only the DB accessor is stubbed. Trivial.","Recategorized internal-violation -> already-gc1-allow per rule 2 (line carries gc1-allow). Escape unjustified -> burndownClass remains trivial-requireActual (backlog)."
"apps/api/src/inngest/functions/filing-timed-out-observe.test.ts",18,"already-gc1-allow","trivial-requireActual","S",false,"../helpers","getStepDatabase() returns mockGetStepDatabase()","Line carries // gc1-allow: pattern-a conversion. requireActual('../helpers') + single getStepDatabase override. helpers' @eduagent/database import resolves to a mock elsewhere in the suite chain; only the DB accessor is stubbed. Trivial / already pattern-a shaped.","Recategorized internal-violation -> already-gc1-allow per rule 2 (gc1-allow comment present). Escape unjustified -> trivial-requireActual."
"apps/api/src/inngest/functions/filing-timed-out-observe.test.ts",32,"already-gc1-allow","trivial-requireActual","S",false,"../client","Inngest client transport (requireActual + transport capture spread)","Line carries // gc1-allow: pattern-a conversion. requireActual('../client') with transport-capture override — swaps only the send transport (the Inngest framework boundary). Already pattern-a shaped; trivial.","Recategorized internal-violation -> already-gc1-allow per rule 2 (gc1-allow comment present). Escape unjustified -> trivial-requireActual."
"apps/api/src/inngest/functions/filing-timed-out-observe.test.ts",53,"already-gc1-allow","trivial-requireActual","S",true,"../../services/notifications","formatFilingFailedPush + sendPushNotification stubbed; rest real","Line carries // gc1-allow: pattern-a conversion. requireActual('../../services/notifications') + two named overrides. Verified notifications.ts imports @eduagent/database (mocked here), ./consent, ./logger, ./sentry and hits the Expo Push API via fetch in sendPushNotification — but that export is overridden, and formatFilingFailedPush is pure. The underlying push provider is external, but the mocked target is the project's own notifications wrapper, so it is internal backlog. Already pattern-a shaped; trivial.","Recategorized internal-violation -> already-gc1-allow per rule 2 (gc1-allow comment present). Escape unjustified -> trivial-requireActual. Kept borderline=true: real notifications transitively reaches the Expo fetch and ./consent DB reads, but those are overridden/mock-backed here."
"apps/api/src/inngest/functions/filing-timed-out-observe.test.ts",69,"already-gc1-allow","trivial-requireActual","S",false,"../../services/settings","getRecentNotificationCount stubbed; rest real","Line carries // gc1-allow: pattern-a conversion. requireActual('../../services/settings') + single named override. getRecentNotificationCount is DB-backed but stubbed; @eduagent/database is mocked in-file so requireActual is safe. Canonical pattern-a; trivial.","Recategorized internal-violation -> already-gc1-allow per rule 2 (gc1-allow comment present). Escape unjustified -> trivial-requireActual."
"apps/api/src/inngest/functions/filing-timed-out-observe.test.ts",83,"already-gc1-allow","trivial-requireActual","S",false,"../../services/logger","createLogger returns a no-op logger; rest real","Line carries // gc1-allow: pattern-a conversion. requireActual('../../services/logger') + createLogger override returning a silent logger. logger has no external/DB dep — the real impl could be used directly, so conversion/removal is low-risk. Trivial.","Recategorized internal-violation -> already-gc1-allow per rule 2 (gc1-allow comment present). Escape clearly unjustified (logger is a pure no-op-able internal) -> trivial-requireActual."
"apps/api/src/inngest/functions/freeform-filing.test.ts",56,"already-gc1-allow","legit-gc1-allow","none",false,"@eduagent/database","whole database module: db client, table exports, createScopedRepository shim","gc1-allow citing prevents real Neon connection; real DB exercised via .integration.test.ts harness. Verified legitimate — the Neon driver needs a live Postgres the unit env lacks. The mock additionally re-implements createScopedRepository against mockDb (a small internal shim), but the DB-module boundary itself justifies the escape. Keep.",""
"apps/api/src/inngest/functions/freeform-filing.test.ts",78,"already-gc1-allow","trivial-requireActual","S",false,"../../services/session","getSessionTranscript stubbed; rest real","Line carries // gc1-allow: pattern-a conversion. requireActual('../../services/session') with one named override (getSessionTranscript, itself DB-backed but stubbed). @eduagent/database is mocked in-file so requireActual is safe. Pattern-a applied; trivial to maintain.","Recategorized internal-violation -> already-gc1-allow per rule 2 (gc1-allow comment present). Escape unjustified -> trivial-requireActual."
"apps/api/src/inngest/functions/freeform-filing.test.ts",111,"already-gc1-allow","trivial-requireActual","S",true,"../../services/filing","buildLibraryIndex, fileToLibrary, resolveFilingResult stubbed; rest real","Line carries // gc1-allow: pattern-a conversion. requireActual('../../services/filing') + three named overrides for the DB/LLM-backed exports. @eduagent/database is mocked in-file so requireActual is safe. The three overridden exports are DB/LLM-backed (would need fixtures if made real), but the requireActual shape itself is correct and the override is targeted. Pattern-a; trivial as-is.","Recategorized internal-violation -> already-gc1-allow per rule 2 (gc1-allow comment present). Escape unjustified for the requireActual shape -> trivial-requireActual; kept borderline=true because making the three overridden exports real would require DB+LLM wiring."
"apps/api/src/inngest/functions/memory-facts-backfill.test.ts",32,"already-gc1-allow","trivial-requireActual","S",false,"../../services/memory/backfill-mapping","buildBackfillRowsForProfile stubbed; rest real","Line carries // gc1-allow: pattern-a conversion. requireActual('../../services/memory/backfill-mapping') + single named override for buildBackfillRowsForProfile, a pure mapping function (no DB/network). Genuinely trivial — could even use the real impl with fixture input. Canonical pattern-a.","Recategorized internal-violation -> already-gc1-allow per rule 2 (gc1-allow comment present). Escape clearly unjustified (pure mapping fn) -> trivial-requireActual."
"apps/api/src/inngest/functions/memory-facts-backfill.test.ts",78,"already-gc1-allow","legit-gc1-allow","none",false,"@eduagent/database","whole database module (db client + table column exports)","Trailing // gc1-allow: prevents real DB import in unit tests. Verified legitimate — the Neon driver requires a live connection unavailable in unit env; mockDb also exposes transaction/select/insert/update for the handler's tx path. Real DB covered by integration harness. Keep the escape.",""
"apps/api/src/inngest/functions/memory-facts-backfill.test.ts",80,"already-gc1-allow","trivial-requireActual","S",false,"../helpers","getStepDatabase() returns mockDb; rest of helpers real","Line carries // gc1-allow: pattern-a conversion. requireActual('../helpers') + single getStepDatabase override. @eduagent/database is mocked in-file (line 78) so requireActual is safe. Canonical pattern-a; trivial.","Recategorized internal-violation -> already-gc1-allow per rule 2 (gc1-allow comment present). Escape unjustified -> trivial-requireActual."
"apps/api/src/inngest/functions/memory-facts-embed-backfill.test.ts",40,"already-gc1-allow","trivial-requireActual","S",false,"../helpers","getStepDatabase / getStepVoyageApiKey (inngest step helpers)","gc1-allow comment but already uses jest.requireActual('../helpers') with targeted overrides of getStepDatabase/getStepVoyageApiKey. Verified: helpers.ts imports createDatabase/closeDatabase from @eduagent/database but only INVOKES createDatabase inside getStepDatabase() at call time, not at import — so requireActual('../helpers') opens no DB at import. Only a couple step-accessor exports stubbed. The gc1-allow tag is vestigial; effectively already pattern-a converted.",""
"apps/api/src/inngest/functions/progress-summary.test.ts",28,"already-gc1-allow","legit-gc1-allow","none",false,"../helpers","getStepDatabase — overrides only this export to return a fake step DB","gc1-allow on the line; already pattern-a (requireActual('../helpers') + single override). Verified helpers.ts getStepDatabase opens a real Neon neon-serverless connection, so stubbing it in a unit test is legitimate. Canonical converted shape, not a violation.",""
"apps/api/src/inngest/functions/progress-summary.test.ts",50,"already-gc1-allow","legit-gc1-allow","none",false,"../../services/snapshot-aggregation","buildKnowledgeInventory — heavy aggregation query path","gc1-allow on the line; pattern-a (requireActual + single override). Verified buildKnowledgeInventory runs db.query multi-table aggregation + createScopedRepository; cannot execute without full DB seeding. Already the converted shape; integration coverage exists. Legitimate.",""
